470,Deadly,6,1,Carnivorous Sod,Plant,ToB2 57
471,Deadly,1,6,Fate Eater,Aberration,ToB 180
472,Deadly,4,2,Ochre Jelly,Ooze,MM 243
473,Deadly,3,3,Werewolf,Humanoid,MM 211
474,Deadly,26,1/8,Edjet Initiate,Humanoid,ToB2 131
475,Deadly,2,4,Dragon Turtle Wyrmling,Dragon,FToD 192
476,Deadly,6,1,Swarm of Compsognathus,Beast,ToB2 108
477,Deadly,1,6,Ogre Chieftain' Corrupted,Giant,ToB 423
478,Deadly,4,2,Dubius,Fiend,ToB3 162
479,Deadly,3,3,Golem' Keg,Construct,CC 199
480,Deadly,26,1/8,Flumph,Aberration,MM 135
481,Deadly,2,4,Lizard King/Queen,Humanoid,MM 205
482,Deadly,6,1,Dark Servant,Humanoid,CC 72
483,Deadly,1,6,Wild Sirocco,Elemental,ToB3 391
484,Deadly,4,2,Rock Roach,Beast,ToB2 308
485,Deadly,3,3,Alseid Grovekeeper,Monstrosity,ToB 15
486,Deadly,26,1/8,Guard,Humanoid,MM 347
487,Deadly,2,4,Death Vulture,Monstrosity,ToB2 81
488,Deadly,6,1,Deinonychus,Beast,VGM 139
489,Deadly,1,6,Sapphire Jelly,Ooze,ToB2 312
490,Deadly,4,2,Lady in White,Undead,CC 246
491,Insanity,26,1/4,Male Steeder,Monstrosity,MTF 238
492,Insanity,2,5,Swarm of Penguins,Beast,ToB3 243
493,Insanity,4,3,Stormvermin,Humanoid,Skaven 3
494,Insanity,1,9,Skeleton' Monarch,Undead,CC 341
495,Insanity,6,2,Berserker,Humanoid,MM 344
496,Insanity,3,4,Lemurfolk Greyfur,Humanoid,ToB 271
497,Insanity,26,1/4,Giant Poisonous Snake,Beast,MM 327
498,Insanity,2,5,Rockchwer Ogre,Giant,ToB3 302
499,Insanity,4,3,Phoenixborn Sorcerer,Humanoid,ToB3 316
500,Insanity,1,9,Nharyth,Aberration,ToB2 269
501,Medium,1,4,Sinkhole Ooze,Ooze,ToB3 309
502,Medium,3,2,Desolation Nymph,Beast,ToB3 105
503,Medium,4,1,Offal Walker,Undead,ToB3 296
504,Medium,6,1/2,Sedge Dragonette,Dragon,ToB3 149
505,Medium,2,3,Dust Goblin Chieftain,Humanoid,CC 136
506,Medium,1,4,Couatl,Celestial,MM 43
507,Medium,3,2,Tortle Druid,Humanoid,MTF 242
508,Medium,4,1,Quadrone,Construct,MM 226
509,Medium,6,1/2,Worg,Monstrosity,MM 341
510,Medium,2,3,Mystic,Humanoid,ToB2 316
511,Medium,1,4,Relentless Hound,Undead,ToB3 331
512,Medium,3,2,Moonstone Dragon Wyrmling,Dragon,FToD 213
513,Medium,4,1,Duergar Soulblade,Humanoid,MTF 190
514,Medium,6,1/2,Magmin,Elemental,MM 212
515,Medium,2,3,Fang of the Great Wolf,Monstrosity,CC 384
516,Medium,1,4,Tusked Skyfish,Aberration,ToB 391
517,Medium,3,2,Yumerai,Fey,ToB2 381
518,Medium,4,1,Tiger,Beast,MM 339
519,Medium,6,1/2,Human' Elfmarked,Humanoid,CC 403
520,Medium,2,3,Dragonflesh Grafter,Monstrosity,FToD 186
521,Medium,1,4,Red Dragon Wyrmling,Dragon,MM 98
522,Medium,3,2,Fear Liath,Undead,CC 152
523,Medium,4,1,Scarecrow,Construct,MM 268
524,Medium,6,1/2,Flesh Reaver,Undead,CC 160
525,Medium,2,3,Drake' Peluda,Dragon,CC 131
526,Medium,1,4,Mind Drinker Vampire,Undead,GGR 224
527,Medium,3,2,Minotaur Skeleton,Undead,MM 273
528,Medium,4,1,Nehekhara Warrior,Undead,TombKings 0
529,Medium,6,1/2,Valenar Steed,Fey,Ebb 313
530,Medium,2,3,Golem' Wood,Construct,CC 201
531,Hard,3,2,Deep One,Humanoid,ToB 73
532,Hard,1,5,Swarm of Cranium Rats,Beast,VGM 133
533,Hard,21,1/8,Stryx,Monstrosity,ToB 369
534,Hard,6,1,Brown Bear,Beast,MM 319
535,Hard,2,3,Erina Tussler,Humanoid,ToB3 172
536,Hard,10,1/2,Hobgoblin,Humanoid,MM 186
537,Hard,3,2,Razorback Crab,Beast,ToB3 98
538,Hard,1,5,Cunning Artisan Ogre,Giant,ToB3 299
539,Hard,21,1/8,Mule,Beast,MM 333
540,Hard,6,1,Drake' Crimson,Dragon,ToB 151
541,Hard,2,3,Phoenixborn Sorcerer,Humanoid,ToB3 316
542,Hard,10,1/2,Dust Mephit,Elemental,MM 215
543,Hard,3,2,Drake' Forest,Dragon,CC 128
544,Hard,1,5,Flux Blastseeker,Humanoid,GGR 242
545,Hard,21,1/8,Compsognathus,Beast,ToB2 108
546,Hard,6,1,Hybrid Shocker,Humanoid,GGR 218
547,Hard,2,3,Mirager,Fey,ToB 291
548,Hard,10,1/2,Lantern Dragonette,Dragon,ToB 270
549,Hard,3,2,Eala,Monstrosity,ToB 163
550,Hard,1,5,Diminution Drake,Dragon,ToB2 121
551,Hard,21,1/8,Boggle,Fey,VGM 128
552,Hard,6,1,Emerald Eye,Construct,ToB 175
553,Hard,2,3,Swarm of Scarabs,Beast,VRgtR 247
554,Hard,10,1/2,Thug,Humanoid,MM 350
555,Hard,3,2,Simian' Vanara,Humanoid,CC 338
556,Hard,1,5,Mindwitness,Aberration,VGM 176
557,Hard,21,1/8,Fennec Fox,Beast,ToB2 390
558,Hard,6,1,Minor Malleable,Aberration,ToB2 252
559,Hard,2,3,Minotaur,Monstrosity,MM 223
560,Hard,10,1/2,Crocodile,Beast,MM 320
561,Deadly,2,4,Tripwire Patch,Plant,ToB3 371
562,Deadly,3,3,Clockwork Huntsman,Construct,ToB 63
563,Deadly,8,1,Gerridae,Fey,ToB 212
564,Deadly,1,7,Black Paw,Humanoid,Skaven 17
565,Deadly,16,1/4,Swarm of Rats,Beast,MM 339
566,Deadly,4,2,Sea Hag,Fey,MM 179
567,Deadly,2,4,Derro Fetal Savant,Humanoid,ToB 92
568,Deadly,3,3,Far Darrig,Fey,ToB 179
569,Deadly,8,1,Quasit,Fiend,MM 63
570,Deadly,1,7,Spider of Leng,Aberration,ToB 365
571,Deadly,16,1/4,Dipsa,Ooze,ToB 118
572,Deadly,4,2,Silver Dragon Wyrmling,Dragon,MM 118
573,Deadly,2,4,Oathrot Wraith,Undead,ToB3 396
574,Deadly,3,3,Viiret,Plant,ToB2 361
575,Deadly,8,1,Golem' Lesser' Mud,Construct,CC 201
576,Deadly,1,7,Deathwisp,Undead,ToB 72
577,Deadly,16,1/4,Skeleton,Undead,MM 272
578,Deadly,4,2,Egret Harpy,Monstrosity,ToB2 195
579,Deadly,2,4,Girallon,Monstrosity,VGM 152
580,Deadly,3,3,Bloodsapper,Aberration,ToB2 44
581,Deadly,8,1,Phantom,Undead,CC 296
582,Deadly,1,7,Shurale,Fey,ToB2 327
583,Deadly,16,1/4,Draft Horse,Beast,MM 321
584,Deadly,4,2,Trollkin Fire Shaman,Humanoid,ToB3 376
585,Deadly,2,4,Ettin,Giant,MM 132
586,Deadly,3,3,Golem' Wood,Construct,CC 201
587,Deadly,8,1,Husk Zombie,Undead,EGtW 293
588,Deadly,1,7,Deathwisp,Undead,ToB 72
589,Deadly,16,1/4,Kuo-toa,Humanoid,MM 199
590,Deadly,4,2,Terror Bird,Beast,CC 352
591,Insanity,16,1/2,Rust Monster,Monstrosity,MM 262
592,Insanity,2,6,Devil Bough,Fiend,CC 302
593,Insanity,6,3,Nightmare,Fiend,MM 235
594,Insanity,4,4,Zilaq,Dragon,ToB3 399
595,Insanity,3,5,Ravenala,Plant,ToB 321
596,Insanity,1,10,Winter Eladrin,Fey,MTF 197
597,Insanity,16,1/2,Torch Mimic,Monstrosity,ToB3 370
598,Insanity,2,6,Pyrite Pile,Elemental,ToB3 323
599,Insanity,6,3,Mindrot Thrall,Plant,ToB 290
600,Insanity,4,4,Bone Naga,Undead,MM 233
601,Medium,18,1/8,Mastiff,Beast,MM 332
602,Medium,2,3,Kobold' Swolbold,Humanoid,CC 240
603,Medium,3,2,Duergar Stone Guard,Humanoid,MTF 191
604,Medium,6,1,Mandrake' Great,Plant,CC 260
605,Medium,8,1/2,Winged Thrull,Construct,GGR 221
606,Medium,18,1/8,Monodrone,Construct,MM 224
607,Medium,2,3,Chill Haunt,Undead,ToB2 62
608,Medium,3,2,Arcamag,Monstrosity,CC 41
609,Medium,6,1,Quickling,Fey,VGM 187
610,Medium,8,1/2,Eshin Arbalester,Humanoid,Skaven 13
611,Medium,18,1/8,Ice Bogie,Fey,ToB2 209
612,Medium,2,3,Blue Dragon Wyrmling,Dragon,MM 91
613,Medium,3,2,Tendril Puppet,Plant,ToB 403
614,Medium,6,1,Hybrid Shocker,Humanoid,GGR 218
615,Medium,8,1/2,Anvilwrought Raptor,Construct,MOoT 209
616,Medium,18,1/8,Noble,Humanoid,MM 348
617,Medium,2,3,Catscratch,Aberration,ToB2 58
618,Medium,3,2,Rakdos Lampooner,Humanoid,GGR 248
619,Medium,6,1,Angel' Eye of the Gods,Celestial,CC 16
620,Medium,8,1/2,Cueyatl,Humanoid,CC 68
621,Medium,18,1/8,Young Kruthik,Monstrosity,MTF 211
622,Medium,2,3,Swarm of Clacker Beetles,Beast,ToB3 54
623,Medium,3,2,Mad Piper,Construct,ToB2 250
624,Medium,6,1,Death Dog,Monstrosity,MM 321
625,Medium,8,1/2,Amphisbaena,Monstrosity,MOoT 208
626,Medium,18,1/8,Camel,Beast,MM 320
627,Medium,2,3,Swarm of Scarabs,Beast,VRgtR 247
628,Medium,3,2,Spider Thief,Construct,ToB 366
629,Medium,6,1,Minor Malleable,Aberration,ToB2 252
630,Medium,8,1/2,Gazer,Aberration,VGM 126
631,Hard,6,1,Alseid,Fey,MOoT 235
632,Hard,1,6,Ooze' Ruby,Ooze,CC 286
633,Hard,2,4,Merrow Shallowpriest,Monstrosity,EGtW 294
634,Hard,26,1/8,Giant Rat,Beast,MM 327
635,Hard,4,2,Emerald Dragon Wyrmling,Dragon,FToD 197
636,Hard,3,3,Kobold Drake Rider,Humanoid,ToB3 252
637,Hard,6,1,Iceworm,Monstrosity,ToB3 241
638,Hard,1,6,Young White Dragon,Dragon,MM 101
639,Hard,2,4,Sulsha,Humanoid,ToB2 329
640,Hard,26,1/8,Giant Moth,Beast,CC 178
641,Hard,4,2,Dinosaur' Lystrosaurus,Beast,CC 108
642,Hard,3,3,Blue Dragon Wyrmling,Dragon,MM 91
643,Hard,6,1,Kobold Ettin,Giant,ToB3 173
644,Hard,1,6,Dusk Hag,Fey,Ebb 292
645,Hard,2,4,Banshee,Undead,MM 23
646,Hard,26,1/8,Wicked Skull,Monstrosity,ToB2 368
647,Hard,4,2,Will-o-wisp,Undead,MM 301
648,Hard,3,3,Carrion Stalker,Monstrosity,VRgtR 230
649,Hard,6,1,Child of the Briar,Plant,ToB 56
650,Hard,1,6,Derro Shadowseeker,Humanoid,ToB2 98
651,Hard,2,4,Girallon,Monstrosity,VGM 152
652,Hard,26,1/8,Bandit,Humanoid,MM 343
653,Hard,4,2,Draconian Mage,Monstrosity,FToD 179
654,Hard,3,3,Hungry Ghost' Preta,Undead,CC 223
655,Hard,6,1,Copper Dragon Wyrmling,Dragon,MM 112
656,Hard,1,6,Green Knight,Fey,CC 209
657,Hard,2,4,Rum Lord,Fey,ToB2 185
658,Hard,26,1/8,Monodrone,Construct,MM 224
659,Hard,4,2,Giant Elk,Beast,MM 325
660,Hard,3,3,Alpine Creeper,Plant,ToB3 19
661,Deadly,20,1/4,Zombie,Undead,MM 316
662,Deadly,2,5,Fierstjerren,Undead,CC 157
663,Deadly,3,4,Ratatosk,Celestial,ToB 319
664,Deadly,1,8,Frost Giant,Giant,MM 155
665,Deadly,4,3,Dragonflesh Grafter,Monstrosity,FToD 186
666,Deadly,10,1,Brown Bear,Beast,MM 319
667,Deadly,6,2,Dragon' Light' Wyrmling,Dragon,CC 113
668,Deadly,20,1/4,Velociraptor,Beast,VGM 140
669,Deadly,2,5,Swarm of Penguins,Beast,ToB3 243
670,Deadly,3,4,Yeth Hound,Fey,VGM 201
671,Deadly,1,8,Scorpion Assassin,Humanoid,CC 405
672,Deadly,4,3,Stygian Fat-Tailed Scorpion,Beast,ToB 340
673,Deadly,10,1,Putrescent Slime,Ooze,ToB2 300
674,Deadly,6,2,Trollkin Grunt,Humanoid,CC 357
675,Deadly,20,1/4,Resinous Frog,Beast,ToB2 397
676,Deadly,2,5,Bulette,Monstrosity,MM 34
677,Deadly,3,4,Lizard King/Queen,Humanoid,MM 205
678,Deadly,1,8,Vines of Nemthyr,Plant,CC 371
679,Deadly,4,3,Smokeplume Zombie,Undead,ToB3 400
680,Deadly,10,1,Snake' Zanskaran Viper,Beast,ToB 354
681,Deadly,6,2,Husker,Plant,ToB3 17
682,Deadly,20,1/4,Giant Lizard,Beast,MM 326
683,Deadly,2,5,Lunarian,Fey,ToB2 245
684,Deadly,3,4,Draconian Dreadnought,Monstrosity,FToD 177
685,Deadly,1,8,Angel' Chained,Celestial,ToB 20
686,Deadly,4,3,Bakery Drake,Dragon,ToB3 151
687,Deadly,10,1,Carbuncle,Monstrosity,CC 57
688,Deadly,6,2,Egg Hunter Hatchling,Monstrosity,FToD 193
689,Deadly,20,1/4,Swarm of Bats,Beast,MM 337
690,Deadly,2,5,Angel' Fidele,Celestial,ToB 21
691,Insanity,6,3,Prismatic Beetle Swarm,Beast,ToB 375
692,Insanity,3,5,Snatch Bat,Aberration,ToB3 349
693,Insanity,4,4,Falsifier Fog,Undead,ToB2 140
694,Insanity,2,7,Puca,Fey,ToB3 321
695,Insanity,1,11,Dao,Elemental,MM 143
696,Insanity,20,1/2,Husk,Undead,ToB2 205
697,Insanity,8,2,Yali,Construct,ToB3 398
698,Insanity,6,3,Werebat,Humanoid,CC 258
699,Insanity,3,5,Simurg,Celestial,CC 339
700,Insanity,4,4,Elophar,Undead,CC 149
701,Medium,10,1/2,Cavefish Zombie,Undead,ToB2 384
702,Medium,2,3,Korrigan,Fey,CC 242
703,Medium,1,5,Hound of the Night,Monstrosity,ToB 251
704,Medium,6,1,Giant Eagle,Beast,MM 324
705,Medium,3,2,Wind Eater,Undead,CC 381
706,Medium,21,1/8,Gremishka,Monstrosity,VRgtR 235
707,Medium,10,1/2,Rust Monster,Monstrosity,MM 262
708,Medium,2,3,Ssadar,Humanoid,ToB2 337
709,Medium,1,5,Floe Hag,Fey,ToB3 226
710,Medium,6,1,Sporous Crap,Beast,ToB2 398
711,Medium,3,2,Terror Bird,Beast,CC 352
712,Medium,21,1/8,Giant Moth,Beast,CC 178
713,Medium,10,1/2,Magmin,Elemental,MM 212
714,Medium,2,3,Desert Slime,Ooze,ToB3 115
715,Medium,1,5,Eleinomae,Fey,ToB 168
716,Medium,6,1,Stone Cursed,Construct,MTF 240
717,Medium,3,2,Swampgas Shade,Undead,ToB3 359
718,Medium,21,1/8,Twig Blight,Plant,MM 32
719,Medium,10,1/2,Execrable Shrub,Fiend,CC 304
720,Medium,2,3,Vine Golem,Construct,ToB2 181
721,Medium,1,5,Gold-Forged Sentinel,Construct,MOoT 211
722,Medium,6,1,Mantik’s Barbed,Humanoid,CC 263
723,Medium,3,2,Crystal Dragon Wyrmling,Dragon,FToD 172
724,Medium,21,1/8,Mastiff,Beast,MM 332
725,Medium,10,1/2,War Ostrich,Beast,ToB 307
726,Medium,2,3,Golem' Paper Swarm,Construct,CC 204
727,Medium,1,5,Aphemia,Monstrosity,MOoT 226
728,Medium,6,1,Moppet,Construct,ToB3 277
729,Medium,3,2,Duergar Kavalrachni,Humanoid,MTF 189
730,Medium,21,1/8,Gorao-Ka,Fey,ToB2 221
731,Hard,4,2,Baba Yaga’s Iron Teeth,Fey,CC 47
732,Hard,3,3,Pombero,Fey,ToB 313
733,Hard,2,4,Deep One Hybrid Priest,Humanoid,ToB 73
734,Hard,16,1/4,Dipsa,Ooze,ToB 118
735,Hard,8,1,Stone Cursed,Construct,MTF 240
736,Hard,1,7,Elves' Shadow Fey' Enchantress,Humanoid,ToB 172
737,Hard,4,2,Wereraven,Humanoid,VRgtR 253
738,Hard,3,3,Megapede,Monstrosity,CC 266
739,Hard,2,4,Mari Lwyd,Undead,ToB2 257
740,Hard,16,1/4,Pteranodon,Beast,MM 80
741,Hard,8,1,Skeleton' Sharkjaw,Undead,ToB 350
742,Hard,1,7,Ursa Polaris,Monstrosity,CC 364
743,Hard,4,2,Giant Constrictor Snake,Beast,MM 324
744,Hard,3,3,Sluagh Swarm,Fey,ToB 376
745,Hard,2,4,Edimmu,Undead,ToB 165
746,Hard,16,1/4,Jeholopterus,Beast,ToB3 127
747,Hard,8,1,Stained-Glass Moth,Construct,ToB3 353
748,Hard,1,7,Blood Mage,Humanoid,CC 397
749,Hard,4,2,Dream Squire,Fey,CC 134
750,Hard,3,3,Demon' Plaresh,Fiend,CC 89
751,Hard,2,4,Death Butterfly Swarm,Beast,ToB 71
752,Hard,16,1/4,Vegepygmy,Plant,VGM 196
753,Hard,8,1,Iron Defender,Construct,Ebb 293
754,Hard,1,7,Red Hag,Fey,ToB 244
755,Hard,4,2,Hunter Shark,Beast,MM 330
756,Hard,3,3,Frost Mole,Beast,ToB2 390
757,Hard,2,4,Angler Worm,Monstrosity,ToB 22
758,Hard,16,1/4,Dretch,Fiend,MM 57
759,Hard,8,1,Giant Spider,Beast,MM 328
760,Hard,1,7,Dhampir Commander,Humanoid,CC 107
761,Deadly,4,3,Far Wanderer,Aberration,CC 151
762,Deadly,2,5,Yaga Goo,Ooze,CC 389
763,Deadly,3,4,Couatl,Celestial,MM 43
764,Deadly,25,1/4,Mimic' Map,Aberration,ToB 289
765,Deadly,6,2,Baleful Miasma,Elemental,ToB3 50
766,Deadly,1,8,Vetala,Fiend,ToB3 112
767,Deadly,4,3,Bloodsapper,Aberration,ToB2 44
768,Deadly,2,5,Deathweaver,Monstrosity,ToB2 83
769,Deadly,3,4,Shadow Demon,Fiend,MM 64
770,Deadly,25,1/4,Giant Frog,Beast,MM 325
771,Deadly,6,2,Leech Swarm,Beast,ToB2 396
772,Deadly,1,8,Bloodstone Sentinel,Construct,ToB2 45
773,Deadly,4,3,Grell,Aberration,MM 172
774,Deadly,2,5,Kongamato,Beast,ToB 265
775,Deadly,3,4,Iron Cobra,Construct,MTF 125
776,Deadly,25,1/4,Xanka,Construct,ToB 411
777,Deadly,6,2,Rutterkin,Fiend,MTF 136
778,Deadly,1,8,Gloamwing,Undead,GGR 215
779,Deadly,4,3,Goat-Man,Monstrosity,ToB 231
780,Deadly,2,5,Red Slaad,Aberration,MM 276
781,Deadly,3,4,August Rooster,Monstrosity,ToB2 33
782,Deadly,25,1/4,Morko,Fey,CC 270
783,Deadly,6,2,Cave Bear,Beast,MM 334
784,Deadly,1,8,Canoloth,Fiend,MTF 247
785,Deadly,4,3,Daeodon,Beast,ToB3 103
786,Deadly,2,5,Flayed Wraith,Undead,ToB2 151
787,Deadly,3,4,Arcanaphage,Monstrosity,CC 42
788,Deadly,25,1/4,Gnoll Witherling,Undead,VGM 155
789,Deadly,6,2,Gibbering Mouther,Aberration,MM 157
790,Deadly,1,8,Ice Golem,Construct,ToB3 216
791,Insanity,4,5,Leonin Iconoclast,Humanoid,MOoT 232
792,Insanity,2,8,Young Boreal Dragon,Dragon,ToB2 112
793,Insanity,25,1/2,Nalusa Falaya,Aberration,CC 274
794,Insanity,10,2,Carrion Crawler,Monstrosity,MM 37
795,Insanity,3,6,Naizu-Ha,Fey,ToB2 223
796,Insanity,1,12,Scintillating Ooze,Ooze,ToB3 307
797,Insanity,6,3,Cactid,Plant,ToB 50
798,Insanity,4,5,Quickstep,Fey,CC 308
799,Insanity,2,8,Ooze' Shark Bowl,Ooze,CC 284
800,Insanity,25,1/2,Bone Crab,Beast,ToB 40
801,Medium,1,6,Category 2 Krasis,Monstrosity,GGR 211
802,Medium,26,1/8,Valenar Hawk,Fey,Ebb 312
803,Medium,2,4,Flameskull,Undead,MM 134
804,Medium,3,3,Sapphire Dragon Wyrmling,Dragon,FToD 216
805,Medium,4,2,Shadow Fey Dancer,Humanoid,CC 147
806,Medium,6,1,Cueyatl Warrior,Humanoid,CC 69
807,Medium,1,6,Bearfolk Thunderstomper,Humanoid,ToB3 53
808,Medium,26,1/8,Monodrone,Construct,MM 224
809,Medium,2,4,Derro Fetal Savant,Humanoid,ToB 92
810,Medium,3,3,Werewolf,Humanoid,MM 211
811,Medium,4,2,Naiad,Fey,MOoT 236
812,Medium,6,1,Husk Zombie,Undead,EGtW 293
813,Medium,1,6,Green Knight,Fey,CC 209
814,Medium,26,1/8,Ice Bogie,Fey,ToB2 209
815,Medium,2,4,Yuan-ti Nightmare Speaker,Monstrosity,VGM 205
816,Medium,3,3,Knight,Humanoid,MM 347
817,Medium,4,2,Drake' Paper,Dragon,ToB 154
818,Medium,6,1,Pescavitus,Celestial,ToB3 315
819,Medium,1,6,Rimepacted,Fiend,ToB3 124
820,Medium,26,1/8,Clockwork Servant,Construct,CC 65
821,Medium,2,4,Philosopher’s Ghost,Ooze,CC 297
822,Medium,3,3,Sluagh Swarm,Fey,ToB 376
823,Medium,4,2,Hybrid Flyer,Humanoid,GGR 217
824,Medium,6,1,Spy,Humanoid,MM 349
825,Medium,1,6,Gryllus Swarm,Construct,ToB3 361
826,Medium,26,1/8,Dolphin,Beast,VGM 208
827,Medium,2,4,Succubus,Fiend,MM 285
828,Medium,3,3,Ahu-Nixta,Aberration,CC 11
829,Medium,4,2,Birgemon Seal,Aberration,ToB3 57
830,Medium,6,1,Rime Worm Grub,Elemental,ToB 327
831,Hard,19,1/4,Necrotic Tick,Beast,CC 275
832,Hard,3,4,Vaettir,Undead,ToB 395
833,Hard,2,5,Roper,Monstrosity,MM 261
834,Hard,4,3,Lazavik,Fey,ToB2 236
835,Hard,1,7,Risen Reaver,Undead,ToB 328
836,Hard,8,1,Scorchrunner Jackal,Monstrosity,ToB3 340
837,Hard,19,1/4,Servitor Thrull,Construct,GGR 221
838,Hard,3,4,Death Vulture,Monstrosity,ToB2 81
839,Hard,2,5,Tosculi Elite Bow Raider,Monstrosity,ToB 386
840,Hard,4,3,Hobgoblin Captain,Humanoid,MM 186
841,Hard,1,7,Giant Ape,Beast,MM 323
842,Hard,8,1,Mountain Strider,Monstrosity,ToB2 261
843,Hard,19,1/4,Azza Gremlin,Fey,ToB 28
844,Hard,3,4,Amber Ooze,Ooze,ToB2 277
845,Hard,2,5,Rockchwer Ogre,Giant,ToB3 302
846,Hard,4,3,Viiret,Plant,ToB2 361
847,Hard,1,7,A-Mi-Kuk,Aberration,ToB2 15
848,Hard,8,1,Ghillie Dubh,Celestial,ToB2 165
849,Hard,19,1/4,Kalashtar,Humanoid,Ebb 317
850,Hard,3,4,Servant of Yig,Aberration,CC 325
851,Hard,2,5,Lamia' Matriarch Serp,Monstrosity,CC 249
852,Hard,4,3,Winter Wolf,Monstrosity,MM 340
853,Hard,1,7,Blood Mage,Humanoid,CC 397
854,Hard,8,1,Clockwork Soldier,Construct,CC 65
855,Hard,19,1/4,Goreling,Undead,CC 207
856,Hard,3,4,Orc War Chief,Humanoid,MM 246
857,Hard,2,5,Alke,Monstrosity,ToB3 16
858,Hard,4,3,Angel' Kinnara,Celestial,CC 17
859,Hard,1,7,Woe Strider,Aberration,MOoT 247
860,Hard,8,1,Death Dog,Monstrosity,MM 321
861,Deadly,2,6,Devil Bough,Fiend,CC 302
862,Deadly,1,9,Ursan Archon,Celestial,ToB3 43
863,Deadly,6,2,Mad Piper,Construct,ToB2 250
864,Deadly,3,4,Deep One Hybrid Priest,Humanoid,ToB 73
865,Deadly,2,6,Spawn of Rhopalocerex,Fiend,ToB2 92
866,Deadly,1,9,Frost Giant Zombie,Undead,EGtW 288
867,Deadly,6,2,Razorback Crab,Beast,ToB3 98
868,Deadly,3,4,Monkey's Bane Vine,Plant,ToB3 273
869,Deadly,2,6,Rotting Wind,Undead,ToB 330
870,Deadly,1,9,Wickerman,Construct,CC 380
871,Deadly,6,2,Green Dragon Wyrmling,Dragon,MM 95
872,Deadly,3,4,Angler Dwarf,Humanoid,ToB3 164
873,Deadly,2,6,Sandwyrm,Dragon,ToB 334
874,Deadly,1,9,Drow House Captain,Humanoid,MTF 184
875,Deadly,6,2,Putrid Haunt,Undead,ToB 315
876,Deadly,3,4,Orc War Chief,Humanoid,MM 246
877,Deadly,2,6,Sandwyrm,Dragon,ToB 334
878,Deadly,1,9,Oasis Keeper,Monstrosity,ToB2 273
879,Deadly,6,2,Qiqirn,Monstrosity,ToB2 301
880,Deadly,3,4,Asp Vine,Plant,ToB3 45
881,Deadly,2,6,Young Wind Dragon,Dragon,ToB 144
882,Deadly,1,9,Brine Hag,Fey,ToB3 225
883,Deadly,6,2,White Dragon Wyrmling,Dragon,MM 102
884,Deadly,3,4,Deep One Hybrid Priest,Humanoid,ToB 73
885,Deadly,2,6,Green Knight,Fey,CC 209
886,Deadly,1,9,Oozasis,Ooze,ToB 310
887,Deadly,6,2,Behtu,Humanoid,ToB 34
888,Deadly,3,4,Pesta Hag,Fey,ToB3 227
889,Deadly,2,6,Gbahali,Beast,ToB 209
890,Deadly,1,9,Shadow Horror,Aberration,GGR 205
891,Insanity,2,8,Necrotech Thunderer,Undead,ToB3 289
892,Insanity,8,3,Blue Dragon Wyrmling,Dragon,MM 91
893,Insanity,1,13,Mask Wight,Undead,ToB 285
894,Insanity,4,5,Dream Wraith,Undead,CC 135
895,Insanity,6,4,Tulpa,Undead,CC 358
896,Insanity,3,6,Thripper,Humanoid,ToB3 368
897,Insanity,2,8,Howler,Fiend,MTF 210
898,Insanity,8,3,Stygian Fat-Tailed Scorpion,Beast,ToB 340
899,Insanity,1,13,Ultroloth,Fiend,MM 314
900,Insanity,4,5,Temple Dog,Celestial,ToB 378
901,Medium,2,4,Bone Naga,Undead,MM 233
902,Medium,3,3,Sword Wraith Warrior,Undead,MTF 241
903,Medium,4,2,Bearmit Crab,Monstrosity,CC 52
904,Medium,1,6,Rusalka,Undead,ToB 331
905,Medium,6,1,Anophiloi,Monstrosity,CC 39
906,Medium,2,4,Deep Troll,Giant,ToB2 352
907,Medium,3,3,Abbanith Giant,Giant,ToB2 170
908,Medium,4,2,Carrion Crawler,Monstrosity,MM 37
909,Medium,1,6,Loxoda,Monstrosity,ToB 280
910,Medium,6,1,Boneless,Undead,VRgtR 228
911,Medium,2,4,Ghoul' Imperial,Undead,ToB 220
912,Medium,3,3,Ravenfolk Warrior (Kenku),Humanoid,ToB 322
913,Medium,4,2,Behtu,Humanoid,ToB 34
914,Medium,1,6,Giant' Haunted,Giant,CC 183
915,Medium,6,1,Capybear,Monstrosity,ToB3 72
916,Medium,2,4,Emperor's Hyena,Undead,ToB2 135
917,Medium,3,3,Cave Fisher,Monstrosity,VGM 130
918,Medium,4,2,Giant Elk,Beast,MM 325
919,Medium,1,6,Pyrite Pile,Elemental,ToB3 323
920,Medium,6,1,Sporous Crap,Beast,ToB2 398
921,Medium,2,4,Orc War Chief,Humanoid,MM 246
922,Medium,3,3,Megapede,Monstrosity,CC 266
923,Medium,4,2,Druid,Humanoid,MM 346
924,Medium,1,6,Yavalnoi,Aberration,ToB2 379
925,Medium,6,1,Plague Priest,Humanoid,Skaven 7
926,Medium,2,4,The Flesh,Aberration,ToB3 367
927,Medium,3,3,Ravening Minotaur,Monstrosity,ToB3 272
928,Medium,4,2,Crinaea,Fey,ToB2 74
929,Medium,1,6,Orzhov Giant,Giant,GGR 202
930,Medium,6,1,Kobold Dragonshield,Humanoid,VGM 165
931,Hard,6,2,Dragon' Light' Wyrmling,Dragon,CC 113
932,Hard,3,4,Guiguai,Undead,ToB2 188
933,Hard,4,3,Meletian Hoplite,Humanoid,MOoT 229
934,Hard,10,1,Carrionette,Construct,VRgtR 231
