290,Deadly,12,1/4,Dipsa,Ooze,ToB 118
291,Insanity,3,1,Galvanice Weird,Elemental,GGR 209,2,2,Firegeist,Elemental,ToB 202
292,Insanity,3,1,Deathworm,Monstrosity,ToB3 106,1,4,Kezai,Monstrosity,ToB2 228
293,Insanity,12,1/4,Giant Centipede,Beast,MM 323,1,2,Rageipede,Beast,CC 310
294,Insanity,6,1/2,Rubberbelt Stalker,Humanoid,GGR 239,3,1,Xvart Warlock of Raxivort,Humanoid,VGM 200
295,Insanity,6,1/2,Magma Mephit,Elemental,MM 216,1,3,Swarm of Swamp Slirghs,Elemental,ToB3 363
296,Insanity,6,1,Giant Toad,Beast,MM 329
297,Insanity,25,1/8,Leonino,Beast,CC 250
298,Insanity,6,1/2,Piercer,Monstrosity,MM 252,2,2,Qiqirn,Monstrosity,ToB2 301
299,Insanity,1,2,Dinosaur' Lystrosaurus,Beast,CC 108,1,5,Triceratops,Beast,MM 80
300,Insanity,1,7,Void Speaker,Humanoid,CC 408
301,Medium,4,1/4,Male Steeder,Monstrosity,MTF 238,1,2,Griffon,Monstrosity,MM 174
302,Medium,8,1/8,Giant Moth,Beast,CC 178,1,1,Dogmole,Beast,ToB 120
303,Medium,8,1/4,Oblex Spawn,Ooze,MTF 217
304,Medium,1,1,Specter,Undead,MM 279,1,2,Chimeric Phantom,Undead,ToB2 63
305,Medium,20,0,Lantern Beetle,Beast,ToB2 40
306,Medium,2,1/2,Orc' Green Abyss,Humanoid,CC 291,2,1,Horncaller,Humanoid,GGR 253
307,Medium,8,1/8,Dolphin,Beast,VGM 208,2,1/2,Dire Rat,Beast,Skaven 15
308,Medium,4,1/4,Pixie,Fey,MM 253,2,1/2,Foxin,Fey,CC 163
309,Medium,2,1/2,Rochade,Fey,ToB3 332,1,2,Beli,Fey,ToB 35
310,Medium,4,1/4,Giant Bombardier Beetle,Beast,ToB2 39,1,2,Swarm of Esteron,Beast,ToB2 400
311,Medium,8,1/8,Blood Hawk,Beast,MM 319,1,1,Weasel' Albino Death,Beast,CC 374
312,Medium,8,1/4,Giant Bat,Beast,MM 323
313,Medium,1,1,Galvanice Weird,Elemental,GGR 209,1,2,Peri,Elemental,ToB3 314
314,Medium,20,0,Homunculus,Construct,MM 188
315,Medium,2,1/2,Brumalek,Beast,ToB3 70,2,1,Bastet Temple Cat,Beast,ToB 32
316,Medium,8,1/8,Bookkeeper,Construct,CC 55,2,1/2,Greed Swarm,Construct,ToB2 184
317,Medium,4,1/4,Mud Mephit,Elemental,MM 216,2,1/2,Magmin,Elemental,MM 212
318,Medium,2,1/2,Darkling,Fey,VGM 134,1,2,Sea Hag,Fey,MM 179
319,Medium,4,1/4,Nyctli,Fey,ToB2 271,1,2,Satyr Thornbearer,Fey,MOoT 243
320,Medium,8,1/8,Merfolk,Humanoid,MM 218,1,1,Kobold Dragonshield,Humanoid,VGM 165
321,Medium,8,1/4,Giant Flea,Beast,ToB3 197
322,Medium,1,1,Bronze Scout,Construct,MTF 125,1,2,Clockwork Hound,Construct,ToB 62
323,Medium,20,0,Bat,Beast,MM 318
324,Medium,2,1/2,Orc' Green Abyss,Humanoid,CC 291,2,1,Ratfolk Rogue,Humanoid,ToB 320
325,Medium,8,1/8,Kobold,Humanoid,MM 195,2,1/2,Lizardfolk,Humanoid,MM 204
326,Medium,4,1/4,Xanka,Construct,ToB 411,2,1/2,Clockwork Beetle,Construct,ToB 60
327,Medium,2,1/2,Valenar Hound,Fey,Ebb 312,1,2,Kallikantzaros,Fey,CC 233
328,Medium,4,1/4,Dipsa,Ooze,ToB 118,1,2,Ochre Jelly,Ooze,MM 243
329,Medium,8,1/8,Camel,Beast,MM 320,1,1,Bastet Temple Cat,Beast,ToB 32
330,Medium,8,1/4,Flying Sword,Construct,MM 20
331,Hard,1,1,Phantom,Undead,CC 296,1,4,Zombie Plague Spreader,Undead,VRgtR 255
332,Hard,2,1,Moppet,Construct,ToB3 277,1,2,Rug of Smothering,Construct,MM 20
333,Hard,12,1/8,Neogi Hatchling,Aberration,VGM 179,1,1,Grindylow,Aberration,CC 210
334,Hard,6,1/2,Morphoi,Plant,ToB 297
335,Hard,3,1/2,Lantern Dragonette,Dragon,ToB 270,2,1,Drake' Crimson,Dragon,ToB 151
336,Hard,6,1/4,Giant Wolf Spider,Beast,MM 330,1,2,Bat' Giant Vampire,Beast,CC 50
337,Hard,6,1/4,Cave Goat,Beast,ToB2 389,3,1/2,Giant Sea Horse,Beast,MM 328
338,Hard,3,1/2,Jackalwere,Humanoid,MM 193,1,2,Orc' Black Sun,Humanoid,CC 289
339,Hard,6,1/4,Biting Gnat Swarm,Beast,ToB3 360,2,1,Swarm of Bees,Beast,ToB2 400
340,Hard,1,1,Horncaller,Humanoid,GGR 253,1,4,Orc Blade of Ilneval,Humanoid,VGM 183
341,Hard,2,1,Heggarna,Aberration,ToB2 196,1,2,Birgemon Seal,Aberration,ToB3 57
342,Hard,12,1/8,Sniffer Beetle,Beast,ToB2 40,1,1,Tiger,Beast,MM 339
343,Hard,6,1/2,Gullkin,Humanoid,ToB3 223
344,Hard,3,1/2,Scorpion Cultist,Humanoid,ToB 425,2,1,Erina Defender,Humanoid,ToB 178
345,Hard,6,1/4,Male Steeder,Monstrosity,MTF 238,1,2,Scitalis,Monstrosity,CC 321
346,Hard,6,1/4,Giant Leech,Beast,ToB2 393,3,1/2,Crocodile,Beast,MM 320
347,Hard,3,1/2,Light Eater,Aberration,ToB3 262,1,2,Intellect Devourer,Aberration,MM 191
348,Hard,6,1/4,Ratfolk,Humanoid,ToB 320,2,1,Sea Spawn,Humanoid,VGM 189
349,Hard,1,1,Khamaseen,Elemental,ToB3 250,1,4,Blistercoil Weird,Elemental,GGR 207
350,Hard,2,1,Balloon Spider,Beast,ToB2 387,1,2,Aurochs,Beast,VGM 207
351,Hard,12,1/8,Poisonous Snake,Beast,MM 334,1,1,Pestilence Swarm,Beast,ToB2 294
352,Hard,6,1/2,Gnoll Hunter,Humanoid,VGM 154
353,Hard,3,1/2,Foxin,Fey,CC 163,2,1,Boloti,Fey,ToB 38
354,Hard,6,1/4,Blink Dog,Fey,MM 318,1,2,Dream Squire,Fey,CC 134
355,Hard,6,1/4,Exploding Toad,Monstrosity,CC 150,3,1/2,Alseid,Monstrosity,ToB 15
356,Hard,3,1/2,Chitine,Monstrosity,VGM 131,1,2,Merrow,Monstrosity,MM 219
357,Hard,6,1/4,Gray Orc,Humanoid,ToB2 284,2,1,Dragonborn Lgt Cavalry,Humanoid,CC 124
358,Hard,1,1,Scarecrow,Construct,MM 268,1,4,Iron Cobra,Construct,MTF 125
359,Hard,2,1,Wampus Cat,Monstrosity,ToB 405,1,2,Scitalis,Monstrosity,CC 321
360,Hard,12,1/8,Mastiff,Beast,MM 332,1,1,Swarm of Bees,Beast,ToB2 400
361,Deadly,8,1/4,Wretched Sorrowsworn,Monstrosity,MTF 233,1,2,Carrion Crawler,Monstrosity,MM 37
362,Deadly,8,1/4,Rothe,Beast,VGM 207,2,1,Sporous Crap,Beast,ToB2 398
363,Deadly,2,1,Young Faerie Dragon,Dragon,MM 133,1,3,Bakery Drake,Dragon,ToB3 151
364,Deadly,16,1/8,Pixie's Umbrella,Plant,ToB2 158
365,Deadly,1,5,Mi-Go,Plant,ToB 287
366,Deadly,8,1/2,Cockatrice,Monstrosity,MM 42
367,Deadly,4,1/2,Scout,Humanoid,MM 349,2,1,Nilbog,Humanoid,VGM 182
368,Deadly,1,2,Triton Shorestalker,Humanoid,MOoT 244,1,4,Reckoner,Humanoid,GGR 231
369,Deadly,4,1/2,Chitine,Monstrosity,VGM 131,1,2,Cobbleswarm,Monstrosity,ToB 68
370,Deadly,2,1,Ghillie Dubh,Celestial,ToB2 165,2,2,Pegasus,Celestial,MM 250
371,Deadly,8,1/4,Alligator,Beast,ToB2 387,1,2,Plesiosaurus,Beast,MM 80
372,Deadly,8,1/4,Barnyard Dragonette,Dragon,ToB3 148,2,1,Brass Dragon Wyrmling,Dragon,MM 106
373,Deadly,2,1,Giant Octopus,Beast,MM 326,1,3,Giant Mole Lizard,Beast,ToB3 199
374,Deadly,16,1/8,Giant Moth,Beast,CC 178
375,Deadly,1,5,Willowhaunt,Undead,ToB2 369
376,Deadly,8,1/2,Nehekhara Archer,Undead,TombKings 7
377,Deadly,4,1/2,Avestruzii,Humanoid,ToB3 48,2,1,Serpentfolk of Yig,Humanoid,CC 324
378,Deadly,1,2,Muraenid,Monstrosity,ToB3 281,1,4,Strigoi,Monstrosity,VRgtR 246
379,Deadly,4,1/2,Phoenixborn,Humanoid,ToB3 316,1,2,Counterflux Blastseeker,Humanoid,GGR 242
380,Deadly,2,1,Swarm of Compsognathus,Beast,ToB2 108,2,2,Quetzalcoatlus,Beast,VGM 140
381,Deadly,8,1/4,Nyctli,Fey,ToB2 271,1,2,Kallikantzaros,Fey,CC 233
382,Deadly,8,1/4,Blood Barnacle,Beast,ToB3 62,2,1,Giant Moth' Shockwing,Beast,CC 179
383,Deadly,2,1,Giant Eagle,Beast,MM 324,1,3,Bristled Moorbounder,Beast,EGtW 295
384,Deadly,16,1/8,Stirge,Beast,MM 284
385,Deadly,1,5,Angel' Fidele,Celestial,ToB 21
386,Deadly,8,1/2,Gray Ooze,Ooze,MM 243
387,Deadly,4,1/2,Drake' Alehouse,Dragon,ToB 148,2,1,Copper Dragon Wyrmling,Dragon,MM 112
388,Deadly,1,2,Uraeus,Celestial,ToB 392,1,4,Psychopomp,Celestial,ToB3 28
389,Deadly,4,1/2,Orc' Green Abyss,Humanoid,CC 291,1,2,Lizardfolk Shaman,Humanoid,MM 205
390,Deadly,2,1,Ghillie Dubh,Celestial,ToB2 165,2,2,Uraeus,Celestial,ToB 392
391,Insanity,4,1,Kuo-toa Whip,Humanoid,MM 200,3,2,Dire Rat Cavalry,Humanoid,Skaven 14
392,Insanity,3,2,Orphan of the Black,Fey,ToB2 286,1,3,Fragrant One,Fey,ToB2 156
393,Insanity,1,8,Ahu-Nixta Cataphract,Aberration,ToB2 9
394,Insanity,4,1,Spurred Water Skate,Beast,ToB2 399,1,4,Wharfling Swarm,Beast,ToB 407
395,Insanity,16,1/4,Suturefly,Beast,ToB 372
396,Insanity,8,1,Nehekhara Warrior,Undead,TombKings 0
397,Insanity,8,1/2,Devil' Fire Imp,Fiend,CC 103,2,2,Demon' Wind,Fiend,CC 93
398,Insanity,4,1,Irid,Celestial,ToB2 217,2,2,Uraeus,Celestial,ToB 392
399,Insanity,8,1/2,Human' Elfmarked,Humanoid,CC 403,1,2,Derro Explorer,Humanoid,ToB2 97
400,Insanity,1,2,Draconian Mage,Monstrosity,FToD 179,1,6,Category 2 Krasis,Monstrosity,GGR 211
401,Medium,2,1,Gumienniki,Fiend,CC 213,1,3,Merrenoloth,Fiend,MTF 250
402,Medium,2,1,Doppelixir,Ooze,ToB3 139,2,2,Gelatinous Cube,Ooze,MM 242
403,Medium,8,1/2,Nalusa Falaya,Aberration,CC 274
404,Medium,1,2,Putrid Haunt,Undead,ToB 315,1,4,Edimmu,Undead,ToB 165
405,Medium,16,1/8,Neogi Hatchling,Aberration,VGM 179
406,Medium,4,1/2,Clockwork Beetle,Construct,ToB 60,2,1,Living Burning Hands,Construct,Ebb 298
407,Medium,8,1/4,Smoke Mephit,Elemental,MM 217,1,2,Gargoyle,Elemental,MM 140
408,Medium,8,1/4,Troglodyte,Humanoid,MM 290,2,1,Eonic Drifter,Humanoid,ToB 177
409,Medium,4,1/2,Scorchbringer Guard,Humanoid,GGR 243,1,2,Deep One,Humanoid,ToB 73
410,Medium,1,5,Iron Sphere,Construct,CC 228
411,Medium,2,1,Irid,Celestial,ToB2 217,1,3,Angel' Kinnara,Celestial,CC 17
412,Medium,2,1,Stone Creeper,Plant,ToB2 339,2,2,Rapscallion,Plant,ToB3 18
413,Medium,8,1/2,Void Cultist,Humanoid,CC 407
414,Medium,1,2,Scarsupial,Beast,ToB3 339,1,4,Quickserpent,Beast,ToB2 303
415,Medium,16,1/8,Giant Weasel,Beast,MM 329
416,Medium,4,1/2,Greed Swarm,Construct,ToB2 184,2,1,Golem' Lesser' Mud,Construct,CC 201
417,Medium,8,1/4,Dimetrodon,Beast,VGM 139,1,2,Wakwak,Beast,ToB3 388
418,Medium,8,1/4,Grimlock,Humanoid,MM 175,2,1,Goblin Boss,Humanoid,MM 166
419,Medium,4,1/2,Black Bear,Beast,MM 318,1,2,Ant' Giant,Beast,ToB 23
420,Medium,1,5,Fierstjerren,Undead,CC 157
421,Medium,2,1,Horncaller,Humanoid,GGR 253,1,3,Kobold Drake Rider,Humanoid,ToB3 252
422,Medium,2,1,Gerridae,Fey,ToB 212,2,2,Bannik,Fey,ToB3 51
423,Medium,8,1/2,Warhorse Skeleton,Undead,MM 273
424,Medium,1,2,White Stag,Celestial,CC 379,1,4,Winged Lion,Celestial,MOoT 214
425,Medium,16,1/8,Pixie's Umbrella,Plant,ToB2 158
426,Medium,4,1/2,Miremal,Fey,ToB 292,2,1,Catterball,Fey,ToB3 76
427,Medium,8,1/4,Zombie,Undead,MM 316,1,2,Zombie' Blood,Undead,CC 393
428,Medium,8,1/4,Troglodyte,Humanoid,MM 290,2,1,Dark Servant,Humanoid,CC 72
429,Medium,4,1/2,Orc' Green Abyss,Humanoid,CC 291,1,2,Duergar Xarrorn,Humanoid,MTF 193
430,Medium,1,5,Fellforged,Construct,ToB 182
431,Hard,24,1/8,Guard,Humanoid,MM 347
432,Hard,3,1,Giant Hyena,Beast,MM 326,1,4,Death Butterfly Swarm,Beast,ToB 71
433,Hard,2,2,Leech Swarm,Beast,ToB2 396,1,4,Wharfling Swarm,Beast,ToB 407
434,Hard,1,2,Eshin Saboteur,Humanoid,Skaven 10,1,5,Derro' Speaker to Darkness,Humanoid,CC 96
435,Hard,6,1/2,Clockwork Conductor,Construct,ToB3 87,1,2,Sigilian,Construct,CC 335
436,Hard,1,6,Necrotech Reaver,Undead,ToB3 288
437,Hard,6,1/2,Shovel Dragonette,Dragon,ToB3 150,3,1,Drake' Crimson,Dragon,ToB 151
438,Hard,6,1,Mountain Strider,Monstrosity,ToB2 261
439,Hard,6,1/2,Attercroppe,Fey,ToB2 32,2,2,Yumerai,Fey,ToB2 381
440,Hard,12,1/4,Treacle,Ooze,ToB 387,1,2,Ochre Jelly,Ooze,MM 243
441,Hard,3,1,Swarm of Bees,Beast,ToB2 400,2,2,Megantereon,Beast,ToB3 269
442,Hard,24,1/8,Valenar Hawk,Fey,Ebb 312
443,Hard,3,1,Inciter,Fiend,ToB3 108,1,4,Demon' Rattok,Fiend,CC 90
444,Hard,2,2,Wereotter,Humanoid,ToB3 266,1,4,Cosmotronic Blastseeker,Humanoid,GGR 242
445,Hard,1,2,Giant Boar,Beast,MM 323,1,5,Kongamato,Beast,ToB 265
446,Hard,6,1/2,Hallowed Reeds,Celestial,CC 305,1,2,Pegasus,Celestial,MM 250
447,Hard,1,6,Ouroboros,Dragon,CC 293
448,Hard,6,1/2,Puffinfolk,Humanoid,ToB3 322,3,1,Kobold Dragonshield,Humanoid,VGM 165
449,Hard,6,1,Clockwork Weaving Spider,Construct,ToB 66
450,Hard,6,1/2,Draconian Foot Soldier,Monstrosity,FToD 178,2,2,Egret Harpy,Monstrosity,ToB2 195
451,Hard,12,1/4,Golem' Paper,Construct,CC 204,1,2,Sigilian,Construct,CC 335
452,Hard,3,1,Kobold Trapsmith,Humanoid,ToB 264,2,2,Dire Rat Cavalry,Humanoid,Skaven 14
453,Hard,24,1/8,Gremishka,Monstrosity,VRgtR 235
454,Hard,3,1,Conniption Bug,Beast,ToB3 93,1,4,Shoreline Scrapper,Beast,CC 330
455,Hard,2,2,Egret Harpy,Monstrosity,ToB2 195,1,4,Yuan-ti Mind Whisperer,Monstrosity,VGM 204
456,Hard,1,2,Initiate of the Elder Elementals,Humanoid,ToB2 216,1,5,Leonin Iconoclast,Humanoid,MOoT 232
457,Hard,6,1/2,Hybrid Spy,Humanoid,GGR 218,1,2,Hybrid Flyer,Humanoid,GGR 217
458,Hard,1,6,Rusalka,Undead,ToB 331
459,Hard,6,1/2,Bucca,Fey,ToB 46,3,1,Chernomoi,Fey,ToB 55
460,Hard,6,1,Half-ogre,Giant,MM 238
461,Deadly,4,1,Gnoll Flesh Gnawer,Humanoid,VGM 154,3,2,Counterflux Blastseeker,Humanoid,GGR 242
462,Deadly,8,1/2,Crimson Shambler,Plant,ToB2 73,4,1,Shadow Blight,Plant,CC 326
463,Deadly,4,1,Giant Hyena,Beast,MM 326,1,4,Giant Water Scorpion,Beast,ToB2 393
464,Deadly,8,1/2,Rust Monster,Monstrosity,MM 262,1,3,Minotaur,Monstrosity,MM 223
465,Deadly,1,8,Blood Drinker Vampire,Undead,GGR 223
466,Deadly,2,2,Hirudine Stalker,Monstrosity,ToB3 235,1,5,Amphibolt,Monstrosity,ToB3 21
467,Deadly,8,1,Deathworm,Monstrosity,ToB3 106
468,Deadly,17,1/4,Grimlock,Humanoid,MM 175
469,Deadly,8,1/2,Giant Wasp,Beast,MM 329,2,2,Swarm of Fleas,Beast,ToB3 197
470,Deadly,3,2,Orc Hand of Yurtrus,Humanoid,VGM 184,1,4,Atavist,Humanoid,ToB3 404
471,Deadly,4,1,Kobold Trapsmith,Humanoid,ToB 264,2,2,Cult Fanatic,Humanoid,MM 345
472,Deadly,1,2,Naiad,Fey,MOoT 236,1,6,Naizu-Ha,Fey,ToB2 223
473,Deadly,4,1,Agnibarra,Monstrosity,CC 9,3,2,Carrion Crawler,Monstrosity,MM 37
474,Deadly,8,1/2,Kraul Warrior,Humanoid,GGR 213,4,1,Dhampir,Humanoid,CC 106
475,Deadly,4,1,Deinonychus,Beast,VGM 139,1,4,Dire Padagolin,Beast,ToB3 133
476,Deadly,8,1/2,Human' Elfmarked,Humanoid,CC 403,1,3,Orc Red Fang of Shargaas,Humanoid,VGM 185
477,Deadly,1,8,Canoloth,Fiend,MTF 247
478,Deadly,2,2,Naiad,Fey,MOoT 236,1,5,Aridni,Fey,ToB 26
479,Deadly,8,1,Cloudhoof Assassin,Beast,ToB3 91
480,Deadly,17,1/4,Ghoul Bat,Undead,ToB2 391
481,Deadly,8,1/2,Hippocamp,Monstrosity,MOoT 227,2,2,Arcamag,Monstrosity,CC 41
482,Deadly,3,2,Akanka,Fey,ToB3 10,1,4,Moonless Hunter,Fey,ToB3 275
483,Deadly,4,1,Fire Snake,Elemental,MM 265,2,2,Gargoyle,Elemental,MM 140
484,Deadly,1,2,Initiate of the Elder Elementals,Humanoid,ToB2 216,1,6,Merchant Captain,Humanoid,ToB3 410
485,Deadly,4,1,Mantik’s Barbed,Humanoid,CC 263,3,2,Behtu,Humanoid,ToB 34
486,Deadly,8,1/2,Gnoll Hunter,Humanoid,VGM 154,4,1,Trollkin Raider,Humanoid,ToB2 353
487,Deadly,4,1,Child of the Briar,Plant,ToB 56,1,4,Cavelight Moss,Plant,ToB 53
488,Deadly,8,1/2,Greed Swarm,Construct,ToB2 184,1,3,Thread-Bound Snake,Construct,CC 353
489,Deadly,1,8,Shabti,Construct,ToB 343
490,Deadly,2,2,Shadow Mastiff,Monstrosity,VGM 190,1,5,Catoblepas,Monstrosity,VGM 129
491,Insanity,1,11,Horned Devil,Fiend,MM 74
492,Insanity,2,3,Sluagh Swarm,Fey,ToB 376,1,8,Qwyllion,Fey,ToB 316
493,Insanity,17,1/2,War Ostrich,Beast,ToB 307
494,Insanity,8,1,Fire Snake,Elemental,MM 265,2,3,Swarm of Swamp Slirghs,Elemental,ToB3 363
495,Insanity,6,2,Sea Dragon Qyrmling,Dragon,ToB 136,1,4,Red Dragon Wyrmling,Dragon,MM 98
496,Insanity,3,2,Yali,Construct,ToB3 398,1,7,Shield Guardian,Construct,MM 271
497,Insanity,8,1,Choker,Aberration,MTF 123,3,2,Lesser Lunarchidna,Aberration,ToB2 242
498,Insanity,6,2,Leech Swarm,Beast,ToB2 396,2,3,Carrier Mosquito,Beast,ToB2 389
499,Insanity,3,2,Baleful Miasma,Elemental,ToB3 50,2,5,Elemental' Blood,Elemental,CC 138
500,Insanity,8,1,Quasit,Fiend,MM 63,1,4,Babau,Fiend,VGM 136
501,Medium,8,1/2,Kraul Warrior,Humanoid,GGR 213
502,Medium,4,1/2,Library Automaton,Construct,ToB 273,2,2,Pentadrone,Construct,MM 226
503,Medium,9,1/4,Alligator,Beast,ToB2 387,2,1,Bastet Temple Cat,Beast,ToB 32
504,Medium,19,1/8,Xvart,Humanoid,VGM 200
505,Medium,4,1/2,Yowler,Undead,ToB2 380,1,3,Bleakheart,Undead,ToB2 43
506,Medium,2,1,Returned Sentry,Undead,MOoT 241,2,2,Wind Eater,Undead,CC 381
507,Medium,1,2,Azer,Elemental,MM 22,1,4,Pech' Stonemaster,Elemental,CC 295
508,Medium,1,5,Earth Elemental,Elemental,MM 124
509,Medium,9,1/4,Qumdaq,Elemental,ToB3 326,1,2,Swarm of Ice Borers,Elemental,ToB3 362
510,Medium,2,1,Hybrid Shocker,Humanoid,GGR 218,1,4,Oracle,Humanoid,MOoT 238
511,Medium,9,1/4,Ratfolk,Humanoid,ToB 320,4,1/2,Derro Guard,Humanoid,ToB2 97
512,Medium,8,1/2,Wintergrim,Fey,ToB2 372
513,Medium,4,1/2,Rock Salamander,Elemental,ToB3 333,2,2,Azer,Elemental,MM 22
514,Medium,9,1/4,Constrictor Snake,Beast,MM 320,2,1,Giant Toad,Beast,MM 329
515,Medium,19,1/8,Cikavak,Beast,ToB 58
516,Medium,4,1/2,Rust Monster,Monstrosity,MM 262,1,3,Carrion Stalker,Monstrosity,VRgtR 230
517,Medium,2,1,Giant Spider,Beast,MM 328,2,2,Giant Constrictor Snake,Beast,MM 324
518,Medium,1,2,Infliltrator,Humanoid,ToB3 410,1,4,Weretiger,Humanoid,MM 210
519,Medium,1,5,Half-Red Dragon Veteran,Humanoid,MM 180
520,Medium,9,1/4,Violet Fungus,Plant,MM 138,1,2,Star Thrall,Plant,ToB3 346
521,Medium,2,1,Thorny,Plant,VGM 197,1,4,Asp Vine,Plant,ToB3 45
522,Medium,9,1/4,Pixie,Fey,MM 253,4,1/2,Valenar Steed,Fey,Ebb 313
523,Medium,8,1/2,Darkling,Fey,VGM 134
524,Medium,4,1/2,Rock Salamander,Elemental,ToB3 333,2,2,Pech,Elemental,CC 294
525,Medium,9,1/4,Gnoll Witherling,Undead,VGM 155,2,1,Husk Zombie,Undead,EGtW 293
526,Medium,19,1/8,Merfolk,Humanoid,MM 218
527,Medium,4,1/2,War Ostrich,Beast,ToB 307,1,3,Grolar Bear,Beast,ToB3 222
528,Medium,2,1,Moorbounder,Beast,EGtW 295,2,2,Giant Constrictor Snake,Beast,MM 324
529,Medium,1,2,Tosculi Warrior,Monstrosity,ToB 386,1,4,Yuan-ti Nightmare Speaker,Monstrosity,VGM 205
530,Medium,1,5,Razorleaf,Plant,CC 317
531,Hard,3,1,Satyr Reveler,Fey,MOoT 242,1,4,Yeth Hound,Fey,VGM 201
532,Hard,2,2,Meenlock,Fey,VGM 170,1,4,Vertigibbet,Fey,ToB3 384
533,Hard,28,1/8,Wharfling,Beast,ToB 407
534,Hard,1,2,Myconid Sovereign,Plant,MM 232,1,5,Mi-Go,Plant,ToB 287
535,Hard,7,1/2,Servitor Rakshasa,Fiend,ToB3 329,3,1,Quasit,Fiend,MM 63
536,Hard,1,7,Spirit Lamp,Undead,CC 349
537,Hard,7,1/2,Blood Imp,Fiend,ToB2 103,2,2,Tree Skinner,Fiend,ToB2 351
538,Hard,3,1,Weasel' Albino Death,Beast,CC 374,2,2,Guardian Archaeopteryx,Beast,ToB3 126
539,Hard,7,1/2,Piercer,Monstrosity,MM 252,1,2,Eala,Monstrosity,ToB 163
540,Hard,3,1,Brown Bear,Beast,MM 319,3,2,Leech Swarm,Beast,ToB2 396
541,Hard,14,1/4,Duodrone,Construct,MM 225,1,2,Burnished Hart,Construct,MOoT 211
542,Hard,6,1,Stone Cursed,Construct,MTF 240,1,2,Golem' Lesser' Glass,Construct,CC 200
543,Hard,3,1,Vargouille,Fiend,VGM 195,1,4,Bloodfiend Alabroza,Fiend,ToB3 13
544,Hard,2,2,Muraenid,Monstrosity,ToB3 281,1,4,Water Leaper,Monstrosity,ToB 406
545,Hard,28,1/8,Slaad Tadpole,Aberration,MM 276
546,Hard,1,2,Rock Roach,Beast,ToB2 308,1,5,Dinosaur' Young Spinosaurus,Beast,ToB 117
547,Hard,7,1/2,Sedge Dragonette,Dragon,ToB3 149,3,1,Deep Dragon Wyrmling,Dragon,FToD 175
548,Hard,1,7,Pyrrhic Podthrower,Plant,ToB3 324
549,Hard,7,1/2,Firenewt Warrior,Humanoid,VGM 142,2,2,Bandit Captain,Humanoid,MM 344
550,Hard,3,1,Bastet Temple Cat,Beast,ToB 32,2,2,Leech Swarm,Beast,ToB2 396
551,Hard,7,1/2,Alseid,Monstrosity,ToB 15,1,2,Razorfeather Raptor,Monstrosity,ToB3 127
552,Hard,3,1,Skeleton' Sharkjaw,Undead,ToB 350,3,2,Silver Dragon Wyrmling Skeleton,Undead,ToB2 331
553,Hard,14,1/4,Velociraptor,Beast,VGM 140,1,2,Rageipede,Beast,CC 310
554,Hard,6,1,Copper Dragon Wyrmling,Dragon,MM 112,1,2,Adult Faerie Dragon,Dragon,MM 133
555,Hard,3,1,Giant Toad,Beast,MM 329,1,4,Death Butterfly Swarm,Beast,ToB 71
556,Hard,2,2,Doppelrat,Monstrosity,ToB 123,1,4,Alchemical Skunk,Monstrosity,ToB2 13
557,Hard,28,1/8,Edjet Initiate,Humanoid,ToB2 131
558,Hard,1,2,Ahuizotl,Monstrosity,CC 10,1,5,Aniwye,Monstrosity,ToB2 25
559,Hard,7,1/2,Hobgoblin,Humanoid,MM 186,3,1,Rakdos Performer,Humanoid,GGR 249
560,Hard,1,7,Puca,Fey,ToB3 321
561,Deadly,11,1/2,Cockatrice,Monstrosity,MM 42,2,2,Centaur,Monstrosity,MM 38
562,Deadly,5,1,Firenewt Warlock of Imix,Humanoid,VGM 143,2,3,Stormvermin,Humanoid,Skaven 3
563,Deadly,10,1,Kobold Scale Sorcerer,Humanoid,VGM 167
564,Deadly,22,1/4,Giant Owl,Beast,MM 327
565,Deadly,2,2,Razorfeather Raptor,Monstrosity,ToB3 127,1,6,Pixiu,Monstrosity,CC 300
566,Deadly,4,2,Tosculi Warrior,Monstrosity,ToB 386,1,3,Brimstone Locusthound,Monstrosity,ToB2 51
567,Deadly,2,2,Demon' Wind,Fiend,CC 93,2,4,Succubus,Fiend,MM 285
568,Deadly,11,1/2,Woodwose,Humanoid,CC 383,1,3,Elvish Veteran Archer,Humanoid,ToB 422
569,Deadly,1,3,Veteran,Humanoid,MM 350,1,7,Boreas Chosen,Humanoid,ToB2 48
570,Deadly,5,1,Broodiken,Construct,ToB 45,1,4,Helmed Horror,Construct,MM 183
571,Deadly,1,9,Phylaskia,Undead,MOoT 239
572,Deadly,11,1/2,Warhorse Skeleton,Undead,MM 273,2,2,Zombie' Blood,Undead,CC 393
573,Deadly,5,1,Snake' Zanskaran Viper,Beast,ToB 354,2,3,Ankylosaurus,Beast,MM 79
574,Deadly,10,1,Horncaller,Humanoid,GGR 253
575,Deadly,22,1/4,Necrotic Tick,Beast,CC 275
576,Deadly,2,2,Yali,Construct,ToB3 398,1,6,Clockwork Myrmidon,Construct,ToB 64
577,Deadly,4,2,Emerald Dragon Wyrmling,Dragon,FToD 197,1,3,Blue Dragon Wyrmling,Dragon,MM 91
578,Deadly,2,2,Razorback Crab,Beast,ToB3 98,2,4,Astralsupial,Beast,ToB3 46
579,Deadly,11,1/2,Clockwork Beetle,Construct,ToB 60,1,3,Vine Golem,Construct,ToB2 181
